ts,lane,transport,nav,page,path,cat,robots,authUsed,headless,method,status,class,ms,ttfb,domMs,bytes,subFailed,httpErrors,consoleErrors,retryAfter,redirect,note,err
2026-07-30T21:42:35.346Z,br_click_user,browser,click,click__updates,/updates,клики,True,True,True,,200,login_wall,1210,533,587,62531,3,0,0,,,шапка (подменю) → новости,
2026-07-30T21:42:45.097Z,br_click_user,browser,click,click__faq,/faq,клики,True,True,True,,200,login_wall,1214,534,595,33614,3,0,0,,,шапка (подменю) → помощь,
2026-07-30T21:42:55.092Z,br_click_user,browser,click,click__,/,клики,True,True,True,,200,ok,1576,604,737,216700,3,0,0,,,шапка → главная,
2026-07-30T21:44:01.353Z,br_click_fast,browser,click,click__trades_offers,/trades/offers,клики,True,True,True,,200,login_wall,500,359,428,33143,4,0,0,,,вкладка исходящих,
2026-07-30T21:44:02.439Z,br_click_fast,browser,click,click__trades_history,/trades/history,клики,True,True,True,,200,login_wall,509,433,480,51986,4,0,0,,,вкладка истории,
2026-07-30T21:44:03.589Z,br_click_fast,browser,click,click__trades,/trades,клики,True,True,True,,200,login_wall,971,875,925,36168,31,0,0,,,возврат на входящие,
2026-07-30T21:44:05.699Z,br_click_fast,browser,click,click__feed,/feed,клики,True,True,True,,200,login_wall,405,350,385,32387,3,0,0,,,шапка (подменю) → лента,
2026-07-30T21:44:08.761Z,br_click_fast,browser,click,click__market,/market,клики,True,True,True,,200,login_wall,614,541,586,64833,3,0,0,,,шапка (подменю) → площадка,
2026-07-30T21:44:12.129Z,br_click_fast,browser,click,click__clubs,/clubs,клики,True,True,True,,200,ok,497,393,468,76375,3,0,0,,,шапка (подменю) → клубы,
2026-07-30T21:44:15.028Z,br_click_fast,browser,click,click__battle,/battle,клики,True,True,True,,200,login_wall,1180,1043,1125,65201,3,0,0,,,шапка (подменю) → бои,
2026-07-30T21:44:19.429Z,br_click_fast,browser,click,click__quiz,/quiz,клики,True,True,True,,200,ok,613,389,582,188648,3,0,0,,,шапка (подменю) → квиз,
2026-07-30T21:44:22.894Z,br_click_fast,browser,click,click__updates,/updates,клики,True,True,True,,200,login_wall,464,369,434,62336,3,0,0,,,шапка (подменю) → новости,
2026-07-30T21:44:25.844Z,br_click_fast,browser,click,click__faq,/faq,клики,True,True,True,,200,login_wall,649,556,618,33614,3,0,0,,,шапка (подменю) → помощь,
2026-07-30T21:44:28.534Z,br_click_fast,browser,click,click__,/,клики,True,True,True,,200,ok,824,633,768,216703,3,0,0,,,шапка → главная,
2026-07-30T21:45:17.261Z,errors,http,,trade_id_low,/trades/1,пробы ошибок,True,True,,GET,404,not_found,7159,,,1517,,,,,,чужой/несуществующий обмен,
2026-07-30T21:45:27.424Z,errors,http,,trade_id_huge,/trades/999999999999,пробы ошибок,True,True,,GET,404,not_found,269,,,1517,,,,,,переполненный ID обмена,
2026-07-30T21:45:30.695Z,errors,http,,card_id_huge,/cards/999999999/users,пробы ошибок,True,True,,GET,404,not_found,268,,,1517,,,,,,несуществующая карта,
2026-07-30T21:45:33.966Z,errors,http,,user_id_huge,/users/999999999,пробы ошибок,True,True,,GET,404,not_found,274,,,1517,,,,,,несуществующий пользователь,
2026-07-30T21:45:37.243Z,errors,http,,user_cards_huge,/users/999999999/cards,пробы ошибок,True,True,,GET,404,not_found,268,,,1517,,,,,,карты несуществующего пользователя,
2026-07-30T21:45:40.513Z,errors,http,,cards_deep_page,/cards?page=99999,пробы ошибок,True,True,,GET,200,login_wall,1140,,,52441,,,,,,глубокая пагинация каталога,
2026-07-30T21:45:44.656Z,errors,http,,trades_out_deep,/trades/offers?page=99999,пробы ошибок,True,True,,GET,200,login_wall,486,,,33290,,,,,,глубокая пагинация исходящих,
2026-07-30T21:45:48.145Z,errors,http,,notif_deep,/notifications?page=99999,пробы ошибок,True,True,,GET,200,login_wall,446,,,33174,,,,,,глубокая пагинация уведомлений,
2026-07-30T21:45:51.593Z,errors,http,,cards_bad_param,/cards?page=abc&sort=%00,пробы ошибок,True,True,,GET,200,login_wall,547,,,97055,,,,,,битые параметры,
2026-07-30T21:45:55.144Z,errors,http,,long_query,/cards?q=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,пробы ошибок,True,True,,GET,200,login_wall,565,,,136003,,,,,,длинная строка запроса,
2026-07-30T21:45:58.712Z,errors,http,,trades_ajax,/trades,пробы ошибок,True,True,,GET,200,login_wall,467,,,35813,,,,,,тот же путь с XHR-заголовками,
2026-07-30T21:46:02.182Z,errors,http,,trades_json,/trades,пробы ошибок,True,True,,GET,200,login_wall,452,,,35813,,,,,,запрос JSON вместо HTML,
2026-07-30T21:46:05.638Z,errors,http,,post_nocsrf,/__baryga_probe_404__,пробы ошибок,True,True,,POST,404,not_found,271,,,1517,,,,,,POST без CSRF на несуществующий путь,
2026-07-30T21:46:08.912Z,errors,http,,head_trades,/trades,пробы ошибок,True,True,,HEAD,200,ok,298,,,0,,,,,,HEAD вместо GET,
2026-07-30T21:47:12.295Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1467,,,33105,,,,,,,
2026-07-30T21:47:15.765Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,499,,,33105,,,,,,,
2026-07-30T21:47:18.266Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,494,,,33105,,,,,,,
2026-07-30T21:47:20.763Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,498,,,33105,,,,,,,
2026-07-30T21:47:23.264Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,500,,,33105,,,,,,,
2026-07-30T21:47:25.767Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,494,,,33105,,,,,,,
2026-07-30T21:47:28.264Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,511,,,33105,,,,,,,
2026-07-30T21:47:34.781Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,487,,,33105,,,,,,,
2026-07-30T21:47:36.272Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,490,,,33105,,,,,,,
2026-07-30T21:47:37.765Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,502,,,33105,,,,,,,
2026-07-30T21:47:39.269Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,504,,,33105,,,,,,,
2026-07-30T21:47:40.775Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,502,,,33105,,,,,,,
2026-07-30T21:47:42.279Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,505,,,33105,,,,,,,
2026-07-30T21:47:43.787Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,504,,,33105,,,,,,,
2026-07-30T21:47:49.297Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,490,,,33105,,,,,,,
2026-07-30T21:47:50.289Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,494,,,33105,,,,,,,
2026-07-30T21:47:51.284Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,501,,,33105,,,,,,,
2026-07-30T21:47:52.287Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,484,,,33105,,,,,,,
2026-07-30T21:47:53.272Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,491,,,33105,,,,,,,
2026-07-30T21:47:54.264Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,491,,,33105,,,,,,,
2026-07-30T21:47:55.257Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,486,,,33105,,,,,,,
2026-07-30T21:48:00.246Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,486,,,33105,,,,,,,
2026-07-30T21:48:00.985Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,502,,,33105,,,,,,,
2026-07-30T21:48:01.739Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,317,,,33105,,,,,,,
2026-07-30T21:48:02.308Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,496,,,33105,,,,,,,
2026-07-30T21:48:03.057Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,319,,,33105,,,,,,,
2026-07-30T21:48:03.629Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,492,,,33105,,,,,,,
2026-07-30T21:48:04.374Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,500,,,33105,,,,,,,
2026-07-30T21:48:09.128Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,503,,,33105,,,,,,,
2026-07-30T21:48:09.754Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,503,,,33105,,,,,,,
2026-07-30T21:48:10.380Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,485,,,33105,,,,,,,
2026-07-30T21:48:10.988Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,482,,,33105,,,,,,,
2026-07-30T21:48:11.594Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,500,,,33105,,,,,,,
2026-07-30T21:48:12.217Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,495,,,33105,,,,,,,
2026-07-30T21:48:12.835Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,488,,,33105,,,,,,,
2026-07-30T21:48:32.450Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,500,,,33105,,,,,,,
2026-07-30T21:48:32.455Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1444,,,33105,,,,,,,
2026-07-30T21:48:32.453Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1479,,,33105,,,,,,,
2026-07-30T21:48:32.450Z,ratelimit,http,,probe,/faq,probe,,,,GET,0,transport_error,10522,,,0,,,,,,,TypeError: fetch failed
2026-07-30T21:49:02.976Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,430,,,33105,,,,,,,
2026-07-30T21:49:02.976Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,443,,,33105,,,,,,,
2026-07-30T21:49:02.975Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,495,,,33105,,,,,,,
2026-07-30T21:49:02.980Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1211,,,33105,,,,,,,
2026-07-30T21:49:02.979Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1237,,,33105,,,,,,,
2026-07-30T21:49:02.978Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1285,,,33105,,,,,,,
2026-07-30T21:49:02.981Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1330,,,33105,,,,,,,
2026-07-30T21:49:02.976Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,1341,,,33105,,,,,,,
2026-07-30T21:49:39.321Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,495,,,33105,,,,,,,
2026-07-30T21:49:40.318Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,501,,,33105,,,,,,,
2026-07-30T21:49:41.322Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,485,,,33105,,,,,,,
2026-07-30T21:49:42.308Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,491,,,33105,,,,,,,
2026-07-30T21:49:43.299Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,490,,,33105,,,,,,,
2026-07-30T21:49:44.289Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,497,,,33105,,,,,,,
2026-07-30T21:49:45.288Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,494,,,33105,,,,,,,
2026-07-30T21:49:56.285Z,ratelimit,http,,probe,/faq,probe,,,,HEAD,200,ok,320,,,0,,,,,,,
2026-07-30T21:49:58.607Z,ratelimit,http,,probe,/faq,probe,,,,OPTIONS,200,ok,1302,,,0,,,,,,,
2026-07-30T21:50:01.912Z,ratelimit,http,,probe,/__baryga_probe_404__,probe,,,,GET,404,not_found,266,,,1517,,,,,,,
2026-07-30T21:50:04.182Z,ratelimit,http,,probe,/faq,probe,,,,GET,200,login_wall,432,,,27292,,,,,,,
2026-07-30T21:50:19.617Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,530,,,96792,,,,,,,
2026-07-30T21:50:23.149Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,532,,,96792,,,,,,,
2026-07-30T21:50:26.684Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,546,,,96792,,,,,,,
2026-07-30T21:50:30.233Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,521,,,96792,,,,,,,
2026-07-30T21:50:33.757Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,513,,,96792,,,,,,,
2026-07-30T21:50:37.273Z,ratelimit,http,,probe,/cards,probe,,,,GET,200,login_wall,530,,,96792,,,,,,,
2026-07-30T21:53:39.916Z,http_user_fast,http,,trades_in,/trades,обмены,True,True,,,200,login_wall,1543,,,35813,,,,,,,
2026-07-30T21:53:43.469Z,http_user_fast,http,,trades_out,/trades/offers,обмены,True,True,,,200,login_wall,467,,,32754,,,,,,,
2026-07-30T21:53:45.508Z,http_user_fast,http,,trades_history,/trades/history,обмены,True,True,,,200,login_wall,493,,,51604,,,,,,,
2026-07-30T21:53:47.421Z,http_user_fast,http,,trade_detail,/trades/79211797,обмены,True,True,,,200,login_wall,546,,,36420,,,,,,,
2026-07-30T21:53:50.132Z,http_user_fast,http,,notifications,/notifications,уведомления,True,True,,,200,login_wall,449,,,33174,,,,,,,
2026-07-30T21:53:51.929Z,http_user_fast,http,,messages,/messages,уведомления,True,True,,,200,login_wall,462,,,33513,,,,,,,
2026-07-30T21:53:54.075Z,http_user_fast,http,,card_want,/cards/2530/offers/want,заявки,False,True,,,200,login_wall,490,,,74581,,,,,,,
2026-07-30T21:53:56.514Z,http_user_fast,http,,card_users,/cards/2530/users,заявки,False,True,,,200,login_wall,994,,,131557,,,,,,,
2026-07-30T21:53:59.003Z,http_user_fast,http,,my_cards,/users/1340879/cards,мои карты,False,True,,,200,login_wall,513,,,68622,,,,,,,
2026-07-30T21:54:01.001Z,http_user_fast,http,,my_profile,/users/1340879,мои карты,False,True,,,200,ok,518,,,609925,,,,,,,
2026-07-30T21:54:02.976Z,http_user_fast,http,,my_friends,/users/1340879/friends,мои карты,False,True,,,200,login_wall,1403,,,35776,,,,,,,
2026-07-30T21:54:06.167Z,http_user_fast,http,,settings,/settings,аккаунт,True,True,,,200,login_wall,524,,,49138,,,,,,,
2026-07-30T21:54:08.758Z,http_user_fast,http,,balance,/balance,аккаунт,True,True,,,200,login_wall,523,,,78874,,,,,,,
2026-07-30T21:54:10.921Z,http_user_fast,http,,cards_catalog,/cards,каталог карт,False,True,,,200,login_wall,617,,,96792,,,,,,,
2026-07-30T21:54:12.806Z,http_user_fast,http,,cards_remelt,/cards/remelt,каталог карт,False,True,,,200,login_wall,472,,,40378,,,,,,,
2026-07-30T21:54:14.991Z,http_user_fast,http,,cards_upgrade,/cards/upgrade,каталог карт,False,True,,,200,login_wall,463,,,39962,,,,,,,
2026-07-30T21:54:17.294Z,http_user_fast,http,,cards_frame,/cards/frame,каталог карт,False,True,,,200,login_wall,460,,,60377,,,,,,,
2026-07-30T21:54:19.618Z,http_user_fast,http,,market,/market,каталог карт,False,True,,,200,login_wall,480,,,65841,,,,,,,
2026-07-30T21:54:22.112Z,http_user_fast,http,,auctions,/auctions,каталог карт,True,True,,,200,login_wall,475,,,95410,,,,,,,
2026-07-30T21:54:24.413Z,http_user_fast,http,,decks,/decks,каталог карт,False,True,,,200,login_wall,587,,,70442,,,,,,,
2026-07-30T21:54:27.348Z,http_user_fast,http,,collections,/collections,каталог карт,False,True,,,200,login_wall,827,,,148493,,,,,,,
2026-07-30T21:54:29.527Z,http_user_fast,http,,feed,/feed,соцраздел,False,True,,,200,login_wall,453,,,31928,,,,,,,
2026-07-30T21:54:31.636Z,http_user_fast,http,,rating,/rating,соцраздел,False,True,,,200,login_wall,491,,,185398,,,,,,,
2026-07-30T21:54:34.417Z,http_user_fast,http,,clubs,/clubs,соцраздел,False,True,,,200,login_wall,508,,,76295,,,,,,,
2026-07-30T21:54:36.663Z,http_user_fast,http,,alliances,/alliances,соцраздел,True,True,,,200,login_wall,479,,,53069,,,,,,,
2026-07-30T21:54:39.383Z,http_user_fast,http,,quiz,/quiz,игровое,True,True,,,200,login_wall,485,,,155924,,,,,,,
2026-07-30T21:54:41.697Z,http_user_fast,http,,battle,/battle,игровое,True,True,,,200,login_wall,488,,,67788,,,,,,,
2026-07-30T21:54:44.050Z,http_user_fast,http,,mine,/mine,игровое,True,True,,,200,ok,298,,,12168,,,,,,,
2026-07-30T21:54:45.820Z,http_user_fast,http,,ascension,/ascension,игровое,True,True,,,200,login_wall,486,,,188985,,,,,,,
2026-07-30T21:54:48.089Z,http_user_fast,http,,animators,/animators,игровое,True,True,,,200,login_wall,497,,,49636,,,,,,,
2026-07-30T21:54:50.276Z,http_user_fast,http,,home,/,контент,True,True,,,200,login_wall,751,,,187820,,,,,,,
2026-07-30T21:54:53.131Z,http_user_fast,http,,manga_catalog,/manga,контент,True,True,,,200,login_wall,575,,,89037,,,,,,,
2026-07-30T21:54:55.267Z,http_user_fast,http,,updates,/updates,контент,True,True,,,200,login_wall,470,,,61952,,,,,,,
2026-07-30T21:54:57.098Z,http_user_fast,http,,types_manga_2025,/types/manga/2025,контент,True,True,,,200,login_wall,671,,,58341,,,,,,,
2026-07-30T21:54:59.694Z,http_user_fast,http,,types_manxva,/types/manxva,контент,True,True,,,200,login_wall,541,,,53926,,,,,,,
2026-07-30T21:55:01.847Z,http_user_fast,http,,faq,/faq,статика,True,True,,,200,login_wall,458,,,33105,,,,,,,
2026-07-30T21:55:04.562Z,http_user_fast,http,,terms,/terms,статика,True,True,,,200,login_wall,458,,,61066,,,,,,,
2026-07-30T21:55:06.224Z,http_user_fast,http,,robots_txt,/robots.txt,контроль,True,True,,,200,ok,254,,,433,,,,,,,
2026-07-30T21:55:07.987Z,http_user_fast,http,,not_found,/__baryga_probe_404__,контроль,True,True,,,404,not_found,291,,,1517,,,,,,,
2026-07-30T21:55:54.574Z,http_bot,http,,trades_in,/trades,обмены,True,True,,,200,login_wall,1463,,,35813,,,,,,,
2026-07-30T21:55:57.551Z,http_bot,http,,trades_out,/trades/offers,обмены,True,True,,,200,login_wall,446,,,32754,,,,,,,
2026-07-30T21:55:59.411Z,http_bot,http,,trades_history,/trades/history,обмены,True,True,,,200,login_wall,477,,,51604,,,,,,,
2026-07-30T21:56:01.207Z,http_bot,http,,trade_detail,/trades/79211797,обмены,True,True,,,200,login_wall,451,,,36420,,,,,,,
2026-07-30T21:56:02.954Z,http_bot,http,,notifications,/notifications,уведомления,True,True,,,200,login_wall,446,,,33174,,,,,,,
2026-07-30T21:56:04.318Z,http_bot,http,,messages,/messages,уведомления,True,True,,,200,login_wall,449,,,33513,,,,,,,
2026-07-30T21:56:06.303Z,http_bot,http,,card_want,/cards/2530/offers/want,заявки,False,True,,,200,login_wall,452,,,74581,,,,,,,
2026-07-30T21:56:08.153Z,http_bot,http,,card_users,/cards/2530/users,заявки,False,True,,,200,login_wall,528,,,131365,,,,,,,
2026-07-30T21:56:09.828Z,http_bot,http,,my_cards,/users/1340879/cards,мои карты,False,True,,,200,login_wall,469,,,68622,,,,,,,
2026-07-30T21:56:11.560Z,http_bot,http,,my_profile,/users/1340879,мои карты,False,True,,,200,ok,516,,,609924,,,,,,,
2026-07-30T21:56:13.606Z,http_bot,http,,my_friends,/users/1340879/friends,мои карты,False,True,,,200,login_wall,435,,,35776,,,,,,,
2026-07-30T21:56:15.319Z,http_bot,http,,settings,/settings,аккаунт,True,True,,,200,login_wall,441,,,49138,,,,,,,
2026-07-30T21:56:16.909Z,http_bot,http,,balance,/balance,аккаунт,True,True,,,200,login_wall,455,,,78874,,,,,,,
2026-07-30T21:56:18.303Z,http_bot,http,,cards_catalog,/cards,каталог карт,False,True,,,200,login_wall,517,,,96798,,,,,,,
2026-07-30T21:56:20.205Z,http_bot,http,,cards_remelt,/cards/remelt,каталог карт,False,True,,,200,login_wall,454,,,40378,,,,,,,
2026-07-30T21:56:21.677Z,http_bot,http,,cards_upgrade,/cards/upgrade,каталог карт,False,True,,,200,login_wall,442,,,39962,,,,,,,
2026-07-30T21:56:22.907Z,http_bot,http,,cards_frame,/cards/frame,каталог карт,False,True,,,200,login_wall,446,,,60377,,,,,,,
2026-07-30T21:56:24.528Z,http_bot,http,,market,/market,каталог карт,False,True,,,200,login_wall,442,,,65830,,,,,,,
2026-07-30T21:56:26.383Z,http_bot,http,,auctions,/auctions,каталог карт,True,True,,,200,login_wall,453,,,92895,,,,,,,
2026-07-30T21:56:28.369Z,http_bot,http,,decks,/decks,каталог карт,False,True,,,200,login_wall,444,,,70442,,,,,,,
2026-07-30T21:56:29.826Z,http_bot,http,,collections,/collections,каталог карт,False,True,,,200,login_wall,770,,,148493,,,,,,,
2026-07-30T21:56:31.789Z,http_bot,http,,feed,/feed,соцраздел,False,True,,,200,login_wall,439,,,31928,,,,,,,
2026-07-30T21:56:33.361Z,http_bot,http,,rating,/rating,соцраздел,False,True,,,200,login_wall,460,,,150937,,,,,,,
2026-07-30T21:56:34.638Z,http_bot,http,,clubs,/clubs,соцраздел,False,True,,,200,login_wall,480,,,76295,,,,,,,
2026-07-30T21:56:36.488Z,http_bot,http,,alliances,/alliances,соцраздел,True,True,,,200,login_wall,458,,,53069,,,,,,,
2026-07-30T21:56:37.946Z,http_bot,http,,quiz,/quiz,игровое,True,True,,,200,login_wall,450,,,152542,,,,,,,
2026-07-30T21:56:39.530Z,http_bot,http,,battle,/battle,игровое,True,True,,,200,login_wall,469,,,67788,,,,,,,
2026-07-30T21:56:41.371Z,http_bot,http,,mine,/mine,игровое,True,True,,,200,ok,280,,,12168,,,,,,,
2026-07-30T21:56:42.853Z,http_bot,http,,ascension,/ascension,игровое,True,True,,,200,login_wall,475,,,188985,,,,,,,
2026-07-30T21:56:44.731Z,http_bot,http,,animators,/animators,игровое,True,True,,,200,login_wall,474,,,49636,,,,,,,
2026-07-30T21:56:46.058Z,http_bot,http,,home,/,контент,True,True,,,200,login_wall,527,,,187799,,,,,,,
2026-07-30T21:56:47.653Z,http_bot,http,,manga_catalog,/manga,контент,True,True,,,200,login_wall,546,,,89037,,,,,,,
2026-07-30T21:56:49.781Z,http_bot,http,,updates,/updates,контент,True,True,,,200,login_wall,438,,,61952,,,,,,,
2026-07-30T21:56:51.329Z,http_bot,http,,types_manga_2025,/types/manga/2025,контент,True,True,,,200,login_wall,529,,,58341,,,,,,,
2026-07-30T21:56:53.395Z,http_bot,http,,types_manxva,/types/manxva,контент,True,True,,,200,login_wall,487,,,53926,,,,,,,
2026-07-30T21:56:54.844Z,http_bot,http,,faq,/faq,статика,True,True,,,200,login_wall,433,,,33105,,,,,,,
2026-07-30T21:56:56.399Z,http_bot,http,,terms,/terms,статика,True,True,,,200,login_wall,432,,,61066,,,,,,,
2026-07-30T21:56:58.151Z,http_bot,http,,robots_txt,/robots.txt,контроль,True,True,,,200,ok,238,,,433,,,,,,,
2026-07-30T21:56:59.604Z,http_bot,http,,not_found,/__baryga_probe_404__,контроль,True,True,,,404,not_found,260,,,1517,,,,,,,
